Date,SP500_simple,SP500_log,vol_21d,vol_63d,vol_252d,mean_ret_21d,mean_ret_63d,rolling_sharpe_63d,drawdown,XLK_log,XLF_log,XLE_log,XLV_log,XLI_log,XLY_log,XLP_log,XLU_log,XLB_log,XLRE_log,XLC_log
2022-03-11,-0.012961545123475138,-0.013046278933238144,0.24420737795205932,0.20399588170339217,0.14499578094823354,-1.0458634916500067,-0.4180108892825165,-2.208959369631985,-0.12347390479118385,-0.017750966593990662,-0.007117266065634877,-0.008035218040800448,-0.007494737330032225,-0.008033553144312183,-0.019423973092996198,-0.011689549947439525,-0.0034016940151697914,-0.007424827089132137,-0.009978505296551341,-0.018165658111535365
2022-03-14,-0.007421002465963666,-0.007448675095533314,0.23913944709736767,0.20304084588955174,0.14506473050655533,-0.9158656989757344,-0.48582066613748864,-2.5524480454650544,-0.1299786071052099,-0.018707599303757486,0.012558062720443432,-0.03038550155594003,0.0070327715586544996,0.0033636549539030483,-0.016815289127509552,0.005304969744631962,-0.0011368032499509129,-0.001467088288574272,-0.0061227918523914454,-0.011719932658101943
2022-03-15,0.021408574170870942,0.021182629724144964,0.24685581781000715,0.20766148773280838,0.1465627259203613,-0.43185395062895643,-0.36437751386973355,-1.9106101911936269,-0.11135268958517736,0.0330430191947448,0.014008675545511991,-0.0373071888467198,0.019749688036713498,0.01575008834554618,0.032939377318718856,0.022169531690293738,0.012712159065767939,0.011435750505225715,0.007865448033363757,0.018995033392963975
2022-03-16,0.02238376135718223,0.022136921648393443,0.26008231592665154,0.2125516625725432,0.14816092289258978,-0.1200350017806953,-0.24583493585766508,-1.3088194826764898,-0.09146142025815023,0.03198601170377202,0.02770277490452397,-0.004605281814304989,0.011933966248267513,0.013135711141955202,0.033545428020949286,0.0010890036403507705,-0.001826072735165421,0.015602864896644158,0.011037908970655602,0.02723204705805627
2022-03-17,0.01234781757145198,0.012272205068700267,0.2577006459101116,0.21139829313658254,0.14784444681075495,-0.16049315270906217,-0.2616111849904275,-1.3893603759987692,-0.08024295161887185,0.007066465250868054,0.012412825386402013,0.033831674430038663,0.015693473914953654,0.012770266396924156,0.016528410808313753,0.006913778845286987,0.0042092693516152125,0.01899193374802192,0.014105784380024864,0.010748026702881181
2022-03-18,0.011662294827948783,0.011594814411888112,0.26114529716782536,0.2122907987871306,0.14825788684622682,-0.03192521640981043,-0.18010447409842528,-0.9984603163367771,-0.0695164737505672,0.020259444862392433,0.0023103222622522226,-0.0009470402494878144,0.006150783551954071,0.0037995420835195675,0.020833528354811982,0.002294203018466358,-0.008577433588619988,0.006057936788682345,0.0023318644565338297,0.012981703108383445
2022-03-21,-0.00043466036210393355,-0.0004347548543014596,0.24946317549828298,0.21138763535584248,0.1481180587810751,0.21966377498181183,-0.1404796351794164,-0.8155007173280427,-0.06992091805701857,-0.00190140631456125,-0.0009786094642553296,0.039520235894689816,-0.0007617869699668834,0.0022512273514190316,-0.008410641021508162,0.0012851283106071912,0.006659425480984948,0.00827761289376258,-0.005145271127333827,-0.009404118342459402
2022-03-22,0.0113041136006502,0.011240699554074212,0.2501268576349851,0.21150585406467937,0.14827944637551532,0.4408557095970984,-0.049703243670093204,-0.3863669549150929,-0.059407198457146655,0.014267396269520371,0.016102429325853967,-0.0073830276282554844,0.00021949571798217493,0.0054363271522394115,0.024519109663094403,0.007410265926360827,0.0014110441173789123,0.005419693731441436,0.0006418316040198859,0.018516288605757717
2022-03-23,-0.012272698789159042,-0.012348630252495208,0.25153016344133583,0.2097292959669168,0.1487190292833039,0.41500897178734814,-0.169584786220856,-0.9628931043248078,-0.07095081059373337,-0.01549805149843882,-0.018682319606312454,0.017056242158552587,-0.01811290583309252,-0.009630941771776813,-0.012486026437118306,-0.008086249748717439,0.0014092986570687616,-0.004610529387069149,-0.011401512636403613,-0.013781198016735566
2022-03-24,0.01434391292056647,0.014242012281618024,0.24385005894566364,0.21074921145385972,0.1492764707757962,0.8089179481522258,-0.15313164921089428,-0.8807189220748777,-0.05762460992196701,0.025656419764335626,0.007976227862464809,0.002468688988380928,0.011866174397792924,0.007595672475089951,0.00776045193117346,0.007011785099111703,0.010227673343190097,0.019902235620059484,0.007758757067295287,0.01625323261130227
